,physical,mental,extra,previous,target
0,1,2,0.5730478419313972,8.906272848300391,7.653735457309119
0,5,5,0.8911348688744505,7.653735457309119,8.71029419431295
0,10,2,0.6421155984764035,8.71029419431295,8.584527797032427
0,4,2,0.8354911234946676,8.584527797032427,7.9297621669501375
0,4,10,0.009558059480435643,7.9297621669501375,9.251966914609737
0,9,6,0.9393739241213215,9.251966914609737,8.65534106077771
0,0,10,0.36695205309044854,8.65534106077771,8.431410286528873
0,4,4,0.537251875623808,8.431410286528873,8.408689218970945
0,0,7,0.6202138204948775,8.408689218970945,8.27800320761728
0,9,6,0.2842355364232657,8.27800320761728,9.307564823624222
0,10,6,0.24846888201777595,9.307564823624222,9.082260945491319
0,5,6,0.2769742512641088,9.082260945491319,8.64310955357912
0,7,4,0.9434875933769972,8.64310955357912,8.435004937744267
0,0,3,0.6234685689758,8.435004937744267,7.830587902670224
0,5,7,0.1579519424553042,7.830587902670224,9.201834585403974
0,5,8,0.20693784602627374,9.201834585403974,8.780309398147358
0,0,5,0.09701505046061476,8.780309398147358,8.231829456573788
0,0,8,0.4465908043074234,8.231829456573788,8.48381796195018
0,2,5,0.5221945214838586,8.48381796195018,8.318070199794558
0,4,1,0.6918500853401564,8.318070199794558,7.937819355771967
0,5,0,0.928140781941528,7.937819355771967,7.889989823771914
0,9,5,0.6451444034369432,7.889989823771914,9.154537971544105
0,1,6,0.4734406001383662,9.154537971544105,8.120784037124396
0,5,1,0.4668324881347933,8.120784037124396,8.216090208598036
0,3,9,0.3653472800493751,8.216090208598036,8.866317964371104
0,9,4,0.23256334676732093,8.866317964371104,8.916064257451778
0,7,10,0.7162803997173351,8.916064257451778,8.869838380990739
0,9,5,0.27814827053038216,8.869838380990739,9.011419852257777
0,2,6,0.760532754787794,9.011419852257777,8.124943999561792
0,3,6,0.4003454860354455,8.124943999561792,8.700529584836628
0,5,3,0.3137558377812566,8.700529584836628,8.396936052570041
0,4,1,0.7783052488792946,8.396936052570041,7.86830315641057
0,10,0,0.7456192929422795,7.86830315641057,8.504422634725337
0,5,5,0.6901615255548881,8.504422634725337,8.527218473500659
0,6,4,0.028754684172733302,8.527218473500659,8.831001752372554
0,6,6,0.9847168711273884,8.831001752372554,8.472991308020402
0,2,1,0.3314780350629044,8.472991308020402,7.866365011501978
0,10,4,0.2133376712749976,7.866365011501978,9.358994746154314
0,0,8,0.18144217876451263,9.358994746154314,8.240670511528126
0,2,0,0.23130379341066676,8.240670511528126,7.837457932785291
0,1,5,0.9347351362602215,7.837457932785291,8.22725323546134
0,6,5,0.20530418602378842,8.22725323546134,8.962036943020873
0,3,2,0.19829908743909075,8.962036943020873,8.022521802981778
0,7,10,0.6687609602917965,8.022521802981778,9.191445585526843
0,2,2,0.40655500300271363,9.191445585526843,7.7419242976979765
0,2,1,0.3521094321402777,7.7419242976979765,8.0997383164041
0,0,7,0.9292535411959242,8.0997383164041,8.226466981455706
0,7,4,0.7111329966730148,8.226466981455706,8.69006309347073
0,10,10,0.13584234091373248,8.69006309347073,9.535391131719557
0,5,2,0.20099369712195292,9.535391131719557,8.030056435240786
0,10,4,0.5490620527592875,8.030056435240786,9.136568747499235
0,1,1,0.2852482664797269,9.136568747499235,7.56828741596729
0,7,0,0.00545314934572938,7.56828741596729,8.674510953338038
0,5,2,0.9350648039097839,8.674510953338038,7.949980941307375
0,9,6,0.520378223490853,7.949980941307375,9.298834235527064
0,3,0,0.6612827168269112,9.298834235527064,7.36974722974419
0,10,6,0.05308274482970099,7.36974722974419,9.825893212045365
0,10,9,0.5421680946989997,9.825893212045365,8.941306555897183
0,10,3,0.041867382450930024,8.941306555897183,8.952621289881687
0,5,7,0.04883569218990447,8.952621289881687,8.882381581466188
0,2,5,0.7565159256469713,8.882381581466188,8.068054957874331
0,0,2,0.16960879160270093,8.068054957874331,8.03486094594882
0,5,2,0.4802565504117855,8.03486094594882,8.390601737186115
0,6,4,0.4319045454148125,8.390601737186115,8.67496573385636
0,1,10,0.2867429873000934,8.67496573385636,8.564973261731165
0,3,4,0.67559190399893,8.564973261731165,8.194998213049285
0,6,8,0.15178692385637704,8.194998213049285,9.243496983350536
0,2,4,0.9035188453207651,9.243496983350536,7.754860168515245
0,3,10,0.8453805613311031,7.754860168515245,8.792356329829367
0,6,9,0.7767463655882645,8.792356329829367,8.76852971452455
0,9,3,0.7931650274059613,8.76852971452455,8.534564747861715
0,3,7,0.4893460184896149,8.534564747861715,8.601478598989655
0,3,4,0.5148984085032612,8.601478598989655,8.263176515044291
0,3,8,0.5310596881484392,8.263176515044291,8.731134500539502
0,7,3,0.7849029433712243,8.731134500539502,8.351160861207433
0,5,7,0.04704375025061358,8.351160861207433,9.083764361993918
0,9,1,0.49267741515312413,9.083764361993918,8.282174303465696
0,6,7,0.4665024746894967,8.282174303465696,8.997030519021722
0,9,6,0.5739367738112636,8.997030519021722,8.923038434462077
0,9,10,0.465744279811832,8.923038434462077,9.19278171527339
0,2,8,0.0010888922590611694,9.19278171527339,8.586251498407824
0,8,6,0.42968395696316786,8.586251498407824,9.032091183090756
0,7,1,0.6602567625188223,9.032091183090756,8.015609022750567
0,10,0,0.6549686501690924,8.015609022750567,8.500646000665265
0,2,5,0.4950934979029029,8.500646000665265,8.326011365346673
0,8,10,0.4723378598550513,8.326011365346673,9.28849394829025
0,5,6,0.8102724953521062,9.28849394829025,8.30771609726881
0,2,10,0.014388650420907978,8.30771609726881,8.923566975699941
0,7,3,0.08326096026319685,8.923566975699941,8.637837694374634
0,9,4,0.8746853573976535,8.637837694374634,8.671163342135436
0,4,9,0.7469229778011907,8.671163342135436,8.623839070982731
0,0,0,0.04775470055887654,8.623839070982731,7.601509626059651
0,4,4,0.49579578932264545,7.601509626059651,8.706050815611267
0,2,9,0.6246727469288156,8.706050815611267,8.47333502859364
0,2,7,0.3465896182205921,8.47333502859364,8.593266705546858
0,7,5,0.6222430413924344,8.593266705546858,8.731563025308045
0,4,1,0.41611753645066374,8.731563025308045,7.937854688378885
0,8,7,0.6517292010328568,7.937854688378885,9.21919036087898
0,2,5,0.5201534896167285,9.21919036087898,8.073966582751856
0,0,1,0.6898061323557226,8.073966582751856,7.6202092046117516
0,3,1,0.2602192643186477,7.6202092046117516,8.286255098010322
0,0,1,0.5766756191506819,8.286255098010322,7.6060116227947825
0,10,2,0.21754747528632457,7.6060116227947825,9.164906049133524
0,2,10,0.9337858214726106,9.164906049133524,8.178138406219185
0,7,0,0.25028030144392666,8.178138406219185,8.34881371387164
0,2,4,0.5917283732336818,8.34881371387164,8.208983161051751
0,3,6,0.19470571539021964,8.208983161051751,8.775336416329253
0,6,0,0.38940619610077953,8.775336416329253,7.980184763173193
0,1,4,0.6157331740313111,7.980184763173193,8.21985707755242
0,0,5,0.35698218636005075,8.21985707755242,8.288663328822382
0,4,2,0.3384150594412869,8.288663328822382,8.276921688380177
0,10,9,0.13423027044188018,8.276921688380177,9.661599309247473
0,7,9,0.740380827300403,9.661599309247473,8.596964823862445
0,9,2,0.35266132373329506,8.596964823862445,8.667031391220819
0,4,10,0.7803707154914935,8.667031391220819,8.62080417851398
0,2,2,0.9842450546151817,8.62080417851398,7.643293074229364
0,2,2,0.29743873628801487,7.643293074229364,8.312533268154485
0,5,1,0.5194450738969579,8.312533268154485,8.125867505373591
0,5,7,0.9994975860734975,8.125867505373591,8.682635229360422
0,2,10,0.407340196406233,8.682635229360422,8.602118158676744
0,5,9,0.17175334999905123,8.602118158676744,9.034438946036698
0,6,2,0.8569007467091342,9.034438946036698,7.969086972341479
0,6,7,0.25105450671088525,7.969086972341479,9.209116946719098
0,8,1,0.08581823533062105,9.209116946719098,8.343819698468556
0,3,0,0.21574321075513925,8.343819698468556,7.910855161799578
0,6,9,0.568502745865056,7.910855161799578,9.16648524706275
0,8,4,0.9533029552001647,9.16648524706275,8.355638692338141
0,2,6,0.6828497211522524,8.355638692338141,8.382379236352774
0,0,1,0.6930299823382466,8.382379236352774,7.5157930617535165
0,9,8,0.22718245954515537,7.5157930617535165,9.732200932604737
0,10,4,0.041511244223363386,9.732200932604737,8.822962652645879
0,9,7,0.09994355919941689,8.822962652645879,9.3000471937067
0,5,5,0.42654356436194873,9.3000471937067,8.393819267770006
0,1,9,0.00035385154925493545,8.393819267770006,8.789571658897174
0,6,2,0.489409274850671,8.789571658897174,8.23445513731722
0,7,8,0.3394267417318648,8.23445513731722,9.236524766323482
0,2,4,0.926920743265877,9.236524766323482,7.745483291885041
0,2,7,0.3009098696544459,7.745483291885041,8.858723825399464
0,6,10,0.3206674646268389,8.858723825399464,8.986758325886758
0,4,0,0.02538288925900034,8.986758325886758,7.89172244674158
0,3,9,0.5758160330158386,7.89172244674158,8.869206175173359
0,8,5,0.04966017902610875,8.869206175173359,9.025874633282374
0,7,7,0.6929774115644212,9.025874633282374,8.735892940645366
0,3,0,0.369399080548268,8.735892940645366,7.703336146177411
0,10,4,0.9806861352027078,7.703336146177411,9.02966346929865
0,0,6,0.4327878017609399,9.02966346929865,8.082735270394926
0,1,7,0.26505144191733354,8.082735270394926,8.66423571309806
0,8,5,0.6321285362148229,8.66423571309806,8.802963942046452
0,1,3,0.9757642699077578,8.802963942046452,7.631787050770184
0,3,4,0.9032857139692956,7.631787050770184,8.39221337838443
0,7,7,0.9143714963003294,8.39221337838443,8.836416316576726
0,9,10,0.8906188639821521,8.836416316576726,9.00921846248335
0,9,0,0.723841464689588,9.00921846248335,8.035006446827422
0,7,10,0.31513013784247323,8.035006446827422,9.364099448802955
0,3,1,0.9505730921351296,9.364099448802955,7.359781436038348
0,10,3,0.06257478300438868,7.359781436038348,9.469442629557904
0,6,3,0.6220614252201013,9.469442629557904,8.086478910610195
0,0,10,0.18246185411553095,8.086478910610195,8.713276102738837
0,7,8,0.8151970915651994,8.713276102738837,8.83903260293294
0,0,6,0.37113592135037066,8.83903260293294,8.177104832722115
0,2,8,0.8692686988071127,8.177104832722115,8.490720555984225
0,10,7,0.014421280687243576,8.490720555984225,9.553555698516671
0,3,5,0.6264650642635153,9.553555698516671,8.009355682882564
0,4,5,0.8118152803508591,8.009355682882564,8.531413913383597
0,0,0,0.3997802299040757,8.531413913383597,7.45630524725343
0,6,9,0.5115085422038691,7.45630524725343,9.346498987075393
0,2,8,0.1049291770260613,9.346498987075393,8.483092265423657
0,7,2,0.7052561052136659,8.483092265423657,8.328691519960227
0,8,6,0.7840960454077867,8.328691519960227,8.940738465017645
0,1,9,0.39302505793202647,8.940738465017645,8.410929656623244
0,5,7,0.8271809900049302,8.410929656623244,8.673772810311489
0,3,1,0.5334294918473099,8.673772810311489,7.798462115679413
0,10,5,0.1725571663485207,7.798462115679413,9.521340826119149
0,7,6,0.2590107422410999,9.521340826119149,8.705731347881347
0,5,2,0.028500733927168342,8.705731347881347,8.392856178117581
0,2,4,0.7894398667410627,8.392856178117581,8.095446592882748
0,5,5,0.5383977909118922,8.095446592882748,8.73942568810302
0,3,6,0.015662398795948884,8.73942568810302,8.688043898942633
0,0,4,0.4636185630340691,8.688043898942633,7.959961337794561
0,9,8,0.7402018674376969,7.959961337794561,9.327635136644785
0,8,2,0.12365453554873762,9.327635136644785,8.43797801438565
0,0,3,0.28430773345633553,8.43797801438565,7.999177294882829
0,5,1,0.08338520103964031,7.999177294882829,8.448349432892801
0,2,6,0.7304915853945334,8.448349432892801,8.327654724046749
0,3,8,0.26627039725501733,8.327654724046749,8.842036409652062
0,1,6,0.9009879322303692,8.842036409652062,8.011177558375742
0,9,7,0.5759978447540076,8.011177558375742,9.332615082352785
0,1,5,0.9396413402739193,9.332615082352785,7.726414416931993
0,6,0,0.5504868071116025,7.726414416931993,8.249285124133534
0,10,8,0.15612471651370308,8.249285124133534,9.623232449993791
0,3,3,0.9680416668317171,9.623232449993791,7.562225516325759
0,9,0,0.7792060277094867,7.562225516325759,8.489655147370003
0,1,3,0.07099563236640827,8.489655147370003,8.188607634433009
0,0,6,0.2844236265195711,8.188607634433009,8.437269302970824
0,2,8,0.18264866506178945,8.437269302970824,8.747309082773983
0,8,3,0.7411205996676931,8.747309082773983,8.467660505647707
0,10,0,0.3090742562350547,8.467660505647707,8.522909369999905
0,8,9,0.612485444683896,8.522909369999905,9.140475828253223
0,3,3,0.8999939448298317,9.140475828253223,7.757168251240223
0,9,0,0.012378670481852483,7.757168251240223,8.808087914345666
0,1,8,0.2422082635426187,8.808087914345666,8.493923079741956
0,4,2,0.687823835737324,8.493923079741956,8.033797383258966
0,3,10,0.8945428019717439,8.033797383258966,8.674796137927807
0,2,3,0.11383250806839695,8.674796137927807,8.205475533062744
0,5,4,0.8798478193213867,8.205475533062744,8.412702831610865
0,8,0,0.9960546982447958,8.412702831610865,7.997738373673981
0,1,4,0.2505187376384217,7.997738373673981,8.396613092248602
0,1,2,0.022894726107471675,8.396613092248602,8.098698600571677
0,5,10,0.921165343800121,8.098698600571677,8.839851127909382
0,5,7,0.47868234750629723,8.839851127909382,8.705048307798759
0,0,8,0.3740603063812783,8.705048307798759,8.362343593838261
0,3,10,0.35490136574660647,8.362343593838261,8.835101452513944
0,5,4,0.2378833232247719,8.835101452513944,8.52380977317544
0,8,0,0.5052044039175559,8.52380977317544,8.20612787364941
0,2,3,0.5206879124540384,8.20612787364941,8.15827058562939
0,0,10,0.9736957290462689,8.15827058562939,8.293728606933735
0,1,6,0.9800457788701658,8.293728606933735,8.15441790262862
0,10,3,0.44553138296804073,8.15441790262862,9.01308550737932
0,10,2,0.2906513708764271,9.01308550737932,8.659329473143625
0,2,6,0.5996529955497135,8.659329473143625,8.322747338885549
0,7,4,0.5738122521048126,8.322747338885549,8.726630013278218
0,7,9,0.48668796963956085,8.726630013278218,9.035467684682617
0,5,6,0.4011591789246566,9.035467684682617,8.596614843351745
0,6,6,0.7912492310262609,8.596614843351745,8.64785409774457
0,6,6,0.5768771767742976,8.64785409774457,8.737960373406276
0,6,6,0.5253136772668121,8.737960373406276,8.73370669793945
0,6,3,0.5570928173084543,8.73370669793945,8.364208525105502
0,5,7,0.15712384432664406,8.364208525105502,9.024375093656545
0,10,9,0.14389303503528406,9.024375093656545,9.407616791858649
0,3,7,0.38594830863952345,9.407616791858649,8.362160105915722
0,0,2,0.26211967120086654,8.362160105915722,7.890570456802608
0,8,10,0.15827261759235312,7.890570456802608,9.590673538936288
0,4,9,0.6159491716375913,9.590673538936288,8.382822575130913
0,7,3,0.44754818705763366,8.382822575130913,8.635942214500425
0,4,1,0.9211741510262301,8.635942214500425,7.717199984693641
0,3,9,0.9213702409650053,7.717199984693641,8.754603225214755
0,5,6,0.4594397055815099,8.754603225214755,8.661096066512608
0,9,8,0.7712519820893311,8.661096066512608,9.078398503079619
0,4,3,0.43644764911538025,9.078398503079619,8.109633840821985
0,8,3,0.3376923155547895,8.109633840821985,8.881933061688157
0,9,8,0.45909548970743763,8.881933061688157,9.160864417545383
0,0,8,0.1629290229827406,9.160864417545383,8.315970532288656
0,7,5,0.7058518776587929,8.315970532288656,8.782190664927597
0,8,6,0.3596314469506594,8.782190664927597,9.00180438259042
0,10,7,0.25744811985713323,9.00180438259042,9.261681003396328
0,4,9,0.17596367172484406,9.261681003396328,8.712479503600607
0,10,0,0.16492381965655023,8.712479503600607,8.51337825563819
0,6,0,0.17517884159385555,8.51337825563819,8.174617827323676
0,5,10,0.6701900216985612,8.174617827323676,8.940032380042826
0,6,7,0.5755649247775844,8.940032380042826,8.723213268451968
0,4,6,0.5537023992504546,8.723213268451968,8.524428038599066
0,10,1,0.8151031847838736,8.524428038599066,8.40740685978194
0,1,0,0.7862358457261062,8.40740685978194,7.4044131238763
0,5,3,0.33104953678555094,7.4044131238763,8.820328023388004
0,2,1,0.6619396439292108,8.820328023388004,7.585355301946291
0,10,3,0.42304739268394764,7.585355301946291,9.214015036082142
0,1,6,0.6818571910184031,9.214015036082142,7.996750053505033
0,8,2,0.11024233920552295,7.996750053505033,8.888312473603841
0,7,9,0.2741166203610994,8.888312473603841,9.087859205879974
0,5,8,0.060590147933024086,9.087859205879974,8.89147504036865
0,6,4,0.2860653285308761,8.89147504036865,8.580927574570817
0,3,10,0.6408092598490492,8.580927574570817,8.61928617855187
0,3,8,0.33114362002657505,8.61928617855187,8.71238931343124
0,0,1,0.7303481836047419,8.71238931343124,7.387130602094114
0,5,0,0.5077322115371781,7.387130602094114,8.283757026866706
0,8,8,0.3649148276012856,8.283757026866706,9.30734676020561
0,0,7,0.5293458932106249,9.30734676020561,8.02388465751452
0,1,5,0.9171947897423587,8.02388465751452,8.173881167143861
0,3,5,0.5462331016912869,8.173881167143861,8.509363174626284
0,4,10,0.727825594683404,8.509363174626284,8.699632811116203
0,3,3,0.6411793404102498,8.699632811116203,8.033523225829022
0,6,7,0.10788096482511755,8.033523225829022,9.259224966499469
0,3,0,0.9222143470758122,9.259224966499469,7.252484504295604
0,1,3,0.6130637587532635,7.252484504295604,8.329963785597712
0,5,5,0.5533215219887767,8.329963785597712,8.65379142499292
0,5,0,0.05844819464181372,8.65379142499292,8.086178761014786
0,6,8,0.019321544425417447,8.086178761014786,9.346002823744183
0,4,2,0.46494284786751094,9.346002823744183,7.861211295859798
0,5,6,0.43042482764622847,7.861211295859798,8.973400815265233
0,8,1,0.058646557174996894,8.973400815265233,8.435977581364323
0,10,3,0.16638745023234036,8.435977581364323,9.058804247501936
0,7,6,0.3668102676274181,9.058804247501936,8.806010444727258
0,10,9,0.9025225205416796,8.806010444727258,9.101090265415213
0,2,1,0.9141929274055027,9.101090265415213,7.3656412461990755
0,7,8,0.3648058232976692,7.3656412461990755,9.513439855913294
0,1,9,0.8753907491691748,9.513439855913294,7.978846347372786
0,6,10,0.6736050548040218,7.978846347372786,9.103582023473727
0,6,4,0.25526569059852255,9.103582023473727,8.525625065835301
0,4,6,0.8245605752174896,8.525625065835301,8.454861684821104
0,9,10,0.028188403409068474,8.454861684821104,9.567618570021764
0,6,1,0.5784683630370544,9.567618570021764,7.777994093514449
0,3,7,0.6614287531869817,7.777994093514449,8.767627449756727
0,10,5,0.5189439742499805,8.767627449756727,9.025092310809315
0,1,2,0.9379395543236576,9.025092310809315,7.431683113610013
0,7,1,0.04153822698889742,7.431683113610013,8.85843764700911
0,5,6,0.897748944742459,8.85843764700911,8.40732997300068
0,1,10,0.18130469461206578,8.40732997300068,8.706904328360407
0,8,3,0.036148306331932445,8.706904328360407,8.83361490378678
0,8,0,0.6374262471478057,8.83361490378678,8.036748575163838
0,9,6,0.7904486209103785,8.036748575163838,9.13487649219848
0,7,2,0.8885431086893638,9.13487649219848,8.019786609297437
0,2,5,0.8311355335090376,8.019786609297437,8.318276811332883
0,9,0,0.06911455203785233,8.318276811332883,8.592683786870113
0,7,10,0.11324160932469629,8.592683786870113,9.279151266380946
0,9,1,0.5449089035401842,9.279151266380946,8.190929591143158
0,2,5,0.47526704046823054,8.190929591143158,8.439163397238046
0,8,9,0.5309968811100968,8.439163397238046,9.209135434294076
0,5,6,0.44905988012223963,9.209135434294076,8.514775242882468
0,9,5,0.02278585843424752,8.514775242882468,9.257455437675269
0,0,3,0.4977514334631433,9.257455437675269,7.619296303782885
0,1,5,0.9898066242968757,7.619296303782885,8.272438034443814
0,10,10,0.9412563336568857,8.272438034443814,9.271892488356952
0,1,7,0.47946730071546206,9.271892488356952,8.160642044378319
0,8,3,0.9687808855473979,8.160642044378319,8.549386042173074
0,9,7,0.09892484713308125,8.549386042173074,9.391748753230804
0,6,2,0.40927827567632113,9.391748753230804,8.073794938793185
0,10,2,0.243741259730077,8.073794938793185,8.995881384912181
0,6,10,0.5977899144220474,8.995881384912181,8.802477914484916
0,5,3,0.5494168077507487,8.802477914484916,8.245122791035866
0,9,4,0.2590878562941691,8.245122791035866,9.109867060466767
0,6,5,0.669185209727385,9.109867060466767,8.435891822833932
0,8,5,0.36326162969743403,8.435891822833932,9.013512025393188
0,2,2,0.9540663223814252,9.013512025393188,7.527479824719839
0,3,4,0.5399709152820183,7.527479824719839,8.608639853078182
0,1,6,0.9916607237153268,8.608639853078182,8.043640014824557
0,6,7,0.3809413365694567,8.043640014824557,9.119322517628786
0,9,7,0.10565025287874918,9.119322517628786,9.198407225206065
0,1,3,0.9819707219724382,9.198407225206065,7.4968693970179725
0,6,5,0.8998749434770581,7.4968693970179725,8.85821284377536
0,9,0,0.5595246540342301,8.85821284377536,8.167500058391099
0,7,2,0.7974783960038996,8.167500058391099,8.387777776909296
0,8,3,0.21477396758010936,8.387777776909296,8.850677590313062
0,3,0,0.8194354788243657,8.850677590313062,7.44005639715013
0,8,0,0.6175992140753755,7.44005639715013,8.51118159391227
0,7,4,0.1517822055580138,8.51118159391227,8.874833618209376
0,1,10,0.047845427347359304,8.874833618209376,8.617799413589863
0,10,5,0.7431309545648879,8.617799413589863,8.96294149937415
0,6,5,0.8396116571766982,8.96294149937415,8.39965378614015
0,4,8,0.9037202631867284,8.39965378614015,8.59931178932174
0,8,8,0.1441201331215144,8.59931178932174,9.31255918662715
0,2,6,0.7286565595625861,9.31255918662715,8.04050231905127
0,8,3,0.0029983030291460544,8.04050231905127,9.072323908541218
0,8,10,0.015448013790502646,9.072323908541218,9.26816802359101
0,3,9,0.8719541055762058,9.26816802359101,8.262321946610031
0,2,6,0.7032663637196493,8.262321946610031,8.403276496978446
0,1,10,0.5166206914327934,8.403276496978446,8.54059748862412
0,7,7,0.3769785274298051,8.54059748862412,9.055651430932091
0,6,5,0.8827352656810741,9.055651430932091,8.347188671368647
0,7,6,0.354458492843153,8.347188671368647,9.04939152416382
0,4,7,0.1299681026475651,9.04939152416382,8.709558631476645
0,1,6,0.15135531838787997,8.709558631476645,8.430153124688793
0,8,4,0.6723729889465803,8.430153124688793,8.741547716256253
0,6,0,0.8558783505069363,8.741547716256253,7.758211585994447
0,8,9,0.8312978162072793,7.758211585994447,9.285968903826683
0,1,0,0.31516488165661916,9.285968903826683,7.347094591229462
0,0,2,0.08450240425697131,7.347094591229462,8.317734261836641
0,0,8,0.6177611192977962,8.317734261836641,8.369597869367375
0,4,1,0.3186709035649883,8.369597869367375,8.107233056801945
0,6,4,0.7604970648163232,8.107233056801945,8.60512570095033
0,1,9,0.4852881082994426,8.60512570095033,8.476669052795307
0,10,10,0.1902288395584738,8.476669052795307,9.579329229288993
0,8,10,0.7769926995829172,9.579329229288993,8.718393907112212
0,2,1,0.43786281487414425,8.718393907112212,7.731371755232422
0,8,0,0.5501951909922144,7.731371755232422,8.447778486093087
0,2,5,0.6005687097834141,8.447778486093087,8.29089626426381
0,1,8,0.4188455326725382,8.29089626426381,8.578001661870948
0,2,1,0.1707187199634771,8.578001661870948,7.911741217768177
0,6,7,0.8430164043257461,7.911741217768177,8.932251249436103
0,7,6,0.37367445589547854,8.932251249436103,8.84476268328184
0,7,6,0.5166544080028918,8.84476268328184,8.802435562612887
0,1,8,0.460116325905338,8.802435562612887,8.386853165804855
0,1,7,0.27409954394292846,8.386853165804855,8.558339030281953
0,1,2,0.0784498338464904,8.558339030281953,8.017012400691051
0,5,5,0.9152030273815946,8.017012400691051,8.577167800598733
0,9,10,0.26412098435230214,8.577167800598733,9.408883574290938
0,0,8,0.9931111456118982,9.408883574290938,7.818206418725558
0,1,7,0.8857456703495522,7.818206418725558,8.442064882771739
0,2,7,0.5773854348743461,8.442064882771739,8.488292179160615
0,6,1,0.054904841823102624,8.488292179160615,8.399551317741809
0,7,2,0.3990545145007659,8.399551317741809,8.509639297877294
0,5,1,0.5009989080719992,8.509639297877294,8.069388578378467
0,4,4,0.2665820341221762,8.069388578378467,8.664698042438562
0,2,9,0.7972976212029043,8.664698042438562,8.400806849180832
0,4,7,0.9980905472485295,8.400806849180832,8.49169230083716
0,7,7,0.7976427215406373,8.49169230083716,8.861621063138996
0,5,4,0.08344177005747389,8.861621063138996,8.592190679550738
0,10,3,0.6960011879652456,8.592190679550738,8.741926345906679
0,6,6,0.8592543898418566,8.741926345906679,8.56541435081846
0,1,6,0.754646797697707,8.56541435081846,8.176555478586609
0,5,5,0.9459255712412803,8.176555478586609,8.508625502703705
0,1,0,0.24144638402080354,8.508625502703705,7.643068307088362
0,4,6,0.18952339501241278,7.643068307088362,9.066565861172622
0,2,7,0.3697292853169526,9.066565861172622,8.383953261139016
0,7,2,0.24183037928991913,8.383953261139016,8.593450717683648
0,6,8,0.47898694760966587,8.593450717683648,8.947079469929104
0,9,7,0.02640890642859084,8.947079469929104,9.29544224766437
0,9,6,0.5151991567375978,9.29544224766437,8.852936666784693
0,8,3,0.30025310649689163,8.852936666784693,8.65288505756287
0,7,10,0.7296316234709702,8.65288505756287,8.950889169076891
0,0,8,0.3234503781804329,8.950889169076891,8.305701604179307
0,6,10,0.7750829106637371,8.305701604179307,8.943891343275029
0,8,2,0.4102353319100478,8.943891343275029,8.422602213994914
0,2,8,0.6575914344614863,8.422602213994914,8.514726727732771
0,1,2,0.3851387635395489,8.514726727732771,7.878205370027582
0,6,0,0.7087060916787786,7.878205370027582,8.11957849748475
0,3,4,0.14001268088037166,8.11957849748475,8.611252746024038
0,9,9,0.4264269295041456,8.611252746024038,9.304057293835053
0,1,8,0.48081105872332386,9.304057293835053,8.209298555655142
0,9,0,0.6697157730829879,8.209298555655142,8.32870926157346
0,3,7,0.6819382364612795,8.32870926157346,8.573800985433241
0,6,4,0.7724686414936369,8.573800985433241,8.443617269734574
0,9,1,0.26825769859002513,8.443617269734574,8.607766525833695
0,5,1,0.6384964228712413,8.607766525833695,7.967930744993379
0,1,1,0.947698271666418,7.967930744993379,7.626608414209229
0,7,9,0.18219908764403037,7.626608414209229,9.554385992036714
0,10,9,0.5857671108955435,9.554385992036714,9.010009454468463
0,3,1,0.6978119275836067,9.010009454468463,7.604192016425607
0,1,7,0.42178707220054,7.604192016425607,8.745382315946229
0,6,6,0.0374940734168937,8.745382315946229,8.975142519017759
0,4,9,0.30406450621224357,8.975142519017759,8.743941914483099
0,1,4,0.12946876335394775,8.743941914483099,8.2084035657878
0,3,6,0.1462789972586065,8.2084035657878,8.799742973816379
0,10,10,0.27063118287682575,8.799742973816379,9.431436750622794
0,6,7,0.8342370396562907,9.431436750622794,8.430075754152625
0,9,3,0.7368165655494022,8.430075754152625,8.675556965580636
0,2,2,0.3337889392078216,8.675556965580636,7.950270202910825
0,6,6,0.157230472254,7.950270202910825,9.180311690611006
0,2,9,0.030873107062376226,9.180311690611006,8.612147890193613
0,10,9,0.008597686377526337,8.612147890193613,9.612673534008504
0,3,9,0.6288678467571363,9.612673534008504,8.269029905880402
0,9,0,0.3228627117379862,8.269029905880402,8.482225342170873
0,6,4,0.32103316857626485,8.482225342170873,8.69986022061405
0,10,3,0.8960394476099175,8.69986022061405,8.606017369063236
0,7,6,0.04546963130008297,8.606017369063236,9.117609722370492
0,4,5,0.48042807686402267,9.117609722370492,8.327689501964374
0,7,4,0.8085054171465852,8.327689501964374,8.607636043064389
0,8,9,0.8690438486041137,8.607636043064389,8.983954401938286
0,7,7,0.16200824625452803,8.983954401938286,9.015350933748342
0,6,4,0.4974628023543334,9.015350933748342,8.433936873199192
0,8,2,0.24358663215365706,8.433936873199192,8.675911387231722
0,3,4,0.5155392861462952,8.675911387231722,8.23804514680875
0,8,7,0.9155612862236504,8.23804514680875,8.987210832140294
0,3,1,0.22579887709956825,8.987210832140294,7.847798082443682
0,1,0,0.2421593279937696,7.847798082443682,7.862987641855221
0,0,2,0.38505937696084835,7.862987641855221,7.995491425276116
0,9,4,0.0054151655158652945,7.995491425276116,9.319913861109168
0,5,0,0.5040021541666353,9.319913861109168,7.641360969213626
0,7,0,0.12878551610220812,7.641360969213626,8.588486918877686
0,3,9,0.8787391112557402,8.588486918877686,8.485489812008039
0,8,1,0.10162035097893429,8.485489812008039,8.577127685548085
0,2,9,0.4239513392832539,8.577127685548085,8.616670109104149
